ID_VENTE;CD_PRODUIT;DT_VENTE;ID_CLIENT;QTE_VENTE;PRIX_ACHAT;PRIX_VENTE;;;;
ES-2012-MH1762062-41060;FUR-BO-4851;23/11/2022;MH-1762062;7,00;131.76;164.7;;;;
CA-2015-AT10435140-42348;OFF-AP-4565;26/11/2020;AT-104351404;6,00;120.96;151.2;;;;
SF-2014-SW10245117-41873;FUR-BO-4848;18/10/2021;SW-10245117;2,00;305.94024;382.4253;;;;
CA-2014-AT10435140-41968;TEC-PH-4868;09/05/2023;AT-104351404;5,00;16.76;20.95;;;;
ES-2013-RB1936045-41629;OFF-AP-4506;18/01/2020;RB-1936045;1,00;173.5488;216.936;;;;
ES-2015-TA2138548-42096;FUR-BO-3887;27/11/2024;TA-2138548;5,00;45.696;57.12;;;;
MO-2012-CP234086-41131;TEC-CO-4592;30/01/2021;CP-234086;2,00;302.712;378.39;;;;
IN-2014-NS1864092-41816;OFF-AP-3872;25/07/2021;NS-1864092;5,00;357.04608;446.3076;;;;
CA-2013-AT10435140-41523;OFF-BI-4353;24/03/2021;AT-104351408;10,00;2.7552;3.444;;;;
CA-2014-AT10435140-41968;FUR-FU-3923;12/11/2022;AT-104351404;6,00;1.5904;1.988;;;;
MX-2012-TR2132518-41110;TEC-CO-5998;03/10/2020;TR-2132518;7,00;141.7392;177.174;;;;
ZA-2012-NF8385146-41256;TEC-CO-3598;08/09/2022;NF-8385146;4,00;101.593024;126.99128;;;;
ES-2014-TZ21580139-41692;OFF-AP-3868;03/09/2024;TZ-21580139;4,00;198.204;247.755;;;;
ES-2012-AG1049545-41002;FUR-CH-5448;07/06/2021;AG-1049545;9,00;82.29144;102.8643;;;;
CA-2015-AT10435140-42348;OFF-AR-5291;18/06/2020;AT-104351404;10,00;3.5712;4.464;;;;
IN-2012-NG1843027-41251;TEC-CO-6000;08/04/2023;NG-1843027;5,00;94.29264;117.8658;;;;
IZ-2013-TB1105561-41441;TEC-AC-5225;11/01/2024;TB-1105561;3,00;105.6896;132.112;;;;
SF-2015-LT7110117-42280;TEC-PH-3152;15/02/2021;LT-7110117;5,00;29.6136;37.017;;;;
IN-2015-HK1489059-42244;TEC-CO-5998;26/05/2021;HK-1489059;6,00;141.7392;177.174;;;;
ID-2015-JC15340102-42012;TEC-CO-4791;23/08/2024;JC-15340102;5,00;143.364;179.205;;;;
CA-2015-AT10435140-42097;OFF-AR-5295;12/03/2021;AT-104351406;1,00;1.7792;2.224;;;;
IN-2014-BK1126027-41909;OFF-AP-4498;30/05/2020;BK-1126027;5,00;90.4032;113.004;;;;
MX-2012-CK1276082-41165;TEC-CO-4775;08/06/2020;CK-1276082;8,00;71.5536;89.442;;;;
ID-2015-MB17305144-42049;TEC-AC-4186;07/01/2021;MB-17305144;2,00;54.6432;68.304;;;;
IN-2012-AT107357-41065;TEC-CO-4590;22/10/2020;AT-107357;2,00;122.1216;152.652;;;;
CA-2012-AT10435140-41236;OFF-BI-2907;27/06/2023;AT-104351406;3,00;1.5312;1.914;;;;
ID-2015-AG1030092-42132;FUR-BO-5951;26/10/2023;AG-1030092;3,00;226.7148;283.3935;;;;
MX-2013-JC1538518-41384;TEC-CO-3707;25/05/2021;JC-1538518;1,00;91.224;114.03;;;;
IN-2015-SD2048527-42259;OFF-ST-5702;05/06/2024;SD-2048527;3,00;67.728;84.66;;;;
CA-2012-AT10435140-41269;OFF-FA-6129;04/08/2024;AT-104351404;5,00;16.8832;21.104;;;;
ES-2014-BD1163591-41802;TEC-MA-5005;20/05/2024;BD-1163591;6,00;42.0408;52.551;;;;
CA-2015-AC10450140-42358;OFF-SU-5168;04/03/2022;AC-104501408;4,00;532.9984;666.248;;;;
IN-2015-SD2048527-42259;TEC-PH-3133;13/07/2022;SD-2048527;10,00;23.856;29.82;;;;
CA-2015-AC10450140-42281;OFF-BI-4343;12/09/2023;AC-104501402;5,00;143.5184;179.398;;;;
US-2012-AC10450140-41212;TEC-PH-5607;11/12/2022;AC-104501404;6,00;74.2336;92.792;;;;
ES-2012-MH1811564-41270;FUR-BO-3624;25/03/2023;MH-1811564;6,00;214.3128;267.891;;;;
IN-2015-BE1133527-42276;TEC-MA-5018;23/12/2021;BE-1133527;7,00;88.1064;110.133;;;;
IT-2015-DC1328545-42125;FUR-TA-4643;05/03/2020;DC-1328545;8,00;276.4776;345.597;;;;
ID-2014-CG1252059-41802;TEC-CO-3587;08/06/2024;CG-1252059;8,00;84.3936;105.492;;;;
IN-2014-KC165407-41921;TEC-CO-3679;02/04/2020;KC-165407;5,00;83.7696;104.712;;;;
IN-2014-JE1616592-41725;TEC-CO-3599;17/12/2022;JE-1616592;2,00;63.303744;79.12968;;;;
CA-2014-AC10450140-41968;OFF-BI-4822;09/05/2021;AC-104501404;1,00;48.7984;60.998;;;;
IT-2014-JM1558045-41923;TEC-AC-3405;24/11/2020;JM-1558045;8,00;110.4896;138.112;;;;
IN-2015-VP2173058-42085;FUR-TA-5058;10/01/2022;VP-2173058;8,00;343.62;429.525;;;;
MX-2015-KC1625555-42308;FUR-BO-3892;22/10/2021;KC-1625555;2,00;164.304;205.38;;;;
CA-2013-AC45023-41450;OFF-BI-6370;16/08/2023;AC-45023;5,00;6.2912;7.864;;;;
CA-2013-AC10450140-41586;OFF-BI-6209;01/02/2020;AC-104501406;2,00;1.4256;1.782;;;;
SF-2015-EH3945117-42075;OFF-AP-3579;28/04/2023;EH-3945117;4,00;299.488;374.36;;;;
US-2013-AC10450140-41440;TEC-AC-3407;23/06/2021;AC-104501408;1,00;11.672;14.59;;;;
ES-2015-LR1691545-42237;TEC-CO-4580;06/07/2020;LR-1691545;7,00;35.5968;44.496;;;;
ID-2013-JE154757-41639;FUR-BO-3635;01/11/2023;JE-154757;7,00;74.1504;92.688;;;;
SF-2014-JD6150117-41903;TEC-CO-4765;08/05/2024;JD-6150117;3,00;78.4416;98.052;;;;
CA-2013-AC45023-41366;OFF-BI-2895;13/04/2022;AC-45023;8,00;3.5064;4.383;;;;
MX-2014-MS1783039-41717;FUR-BO-3890;09/02/2024;MS-1783039;4,00;208.29312;260.3664;;;;
IN-2015-ED1388527-42207;TEC-CO-3591;01/05/2020;ED-1388527;4,00;61.7376;77.172;;;;
MX-2014-SG2089051-41752;TEC-CO-3610;10/11/2021;SG-2089051;3,00;120.6432;150.804;;;;
CA-2014-AC10450140-41905;OFF-LA-3244;31/08/2021;AC-104501408;6,00;8.28;10.35;;;;
UP-2015-JB6045137-42132;FUR-CH-4532;28/02/2023;JB-6045137;9,00;152.2752;190.344;;;;
IR-2015-AH58560-42294;OFF-ST-4294;14/09/2021;AH-58560;10,00;13.8888;17.361;;;;
ES-2012-LA1678045-41263;OFF-ST-6046;09/11/2020;LA-1678045;6,00;47.6208;59.526;;;;
ES-2013-JM1586545-41312;FUR-FU-4064;27/11/2020;JM-1586545;4,00;62;77.5;;;;
ES-2015-MP1747048-42364;TEC-PH-3802;14/02/2021;MP-1747048;10,00;48.6144;60.768;;;;
TZ-2015-LT7110129-42314;OFF-ST-4259;22/12/2021;LT-7110129;6,00;43.9488;54.936;;;;
CA-2013-AC10450140-41586;OFF-PA-4460;24/04/2021;AC-104501406;2,00;3.8272;4.784;;;;
MA-2013-MS753077-41432;FUR-BO-4867;18/12/2023;MS-753077;5,00;63.7416;79.677;;;;
ID-2012-AH10195102-41237;OFF-AP-4501;16/01/2021;AH-10195102;1,00;159.8592;199.824;;;;
CA-2014-AC10450140-41905;OFF-BI-2935;10/07/2020;AC-104501408;2,00;0.4448;0.556;;;;
IN-2015-CM1193559-42097;FUR-BO-4844;21/01/2020;CM-1193559;6,00;102.168;127.71;;;;
ID-2014-HA14905102-41702;FUR-BO-4860;04/06/2022;HA-14905102;2,00;269.9604;337.4505;;;;
IN-2015-JG1531059-42134;OFF-ST-4079;14/05/2021;JG-1531059;2,00;47.6136;59.517;;;;
MX-2012-LP1709551-41116;FUR-BO-3642;27/02/2021;LP-1709551;7,00;233.1648;291.456;;;;
CA-2013-AH10465140-41276;FUR-BO-5529;09/06/2024;AH-104651402;5,00;120.21312;150.2664;;;;
ES-2014-EM1382545-41861;TEC-CO-3610;23/11/2021;EM-1382545;4,00;120.6432;150.804;;;;
MX-2013-LS1724582-41531;OFF-AP-4964;24/07/2022;LS-1724582;9,00;182.2656;227.832;;;;
ES-2013-BP11230120-41411;FUR-BO-5969;17/03/2024;BP-11230120;7,00;124.0416;155.052;;;;
SF-2015-CD1920117-42055;FUR-BO-3885;07/02/2024;CD-1920117;1,00;33.8184;42.273;;;;
MX-2015-JJ1544598-42336;FUR-BO-3902;17/11/2022;JJ-1544598;5,00;155.6992;194.624;;;;
MX-2014-KW1643582-41915;TEC-AC-4166;25/10/2021;KW-1643582;7,00;36.672;45.84;;;;
MX-2015-CS1225093-42269;OFF-ST-6047;30/06/2021;CS-1225093;3,00;47.736;59.67;;;;
MX-2015-NP1868582-42019;TEC-CO-6001;24/07/2022;NP-1868582;7,00;30.204;37.755;;;;
ID-2014-CV1280559-41805;TEC-CO-4776;31/03/2023;CV-1280559;8,00;119.976;149.97;;;;
IT-2013-SC20230120-41296;FUR-TA-5063;21/09/2022;SC-20230120;8,00;181.392;226.74;;;;
IN-2014-YS2188027-41738;FUR-CH-4655;24/10/2024;YS-2188027;1,00;243.808;304.76;;;;
ES-2012-LR1703548-41245;FUR-BO-3640;23/08/2023;LR-1703548;1,00;156.5184;195.648;;;;
IN-2014-TC215357-41958;TEC-PH-5268;14/02/2024;TC-215357;2,00;154.2456;192.807;;;;
RS-2015-PB9105108-42369;TEC-CO-4589;19/11/2020;PB-9105108;3,00;34.6248;43.281;;;;
MX-2015-SA2083082-42190;FUR-BO-5760;19/01/2023;SA-2083082;7,00;105.0264;131.283;;;;
CA-2015-AH10465140-42139;TEC-PH-4455;10/06/2024;AH-104651406;8,00;86.3952;107.994;;;;
IN-2014-LA1678027-41858;FUR-BO-5780;10/10/2024;LA-1678027;7,00;78.696;98.37;;;;
IN-2014-NK184907-41972;TEC-CO-3587;24/02/2023;NK-184907;10,00;84.3936;105.492;;;;
ES-2015-MW18220139-42253;TEC-MA-5016;15/05/2023;MW-18220139;2,00;63.9;79.875;;;;
CA-2013-AH10465140-41276;TEC-AC-4140;14/09/2024;AH-104651402;7,00;79.68;99.6;;;;
MX-2015-HR1477082-42328;FUR-CH-5441;04/09/2023;HR-1477082;7,00;112.7808;140.976;;;;
ID-2014-TS216107-41888;FUR-BO-3896;12/03/2021;TS-216107;8,00;39.0624;48.828;;;;
CA-2015-AH10465140-42139;OFF-ST-6627;06/01/2023;AH-104651406;7,00;7.2256;9.032;;;;
MX-2015-AH1046582-42223;TEC-CO-3687;01/08/2021;AH-1046582;9,00;76.3272;95.409;;;;
MX-2012-BT1130582-41214;TEC-PH-5843;27/08/2022;BT-1130582;1,00;40.3488;50.436;;;;
CG-2015-GT475533-42349;OFF-AP-3866;02/02/2023;GT-475533;3,00;134.0208;167.526;;;;
CA-2014-AH10465140-41765;FUR-TA-4624;28/05/2021;AH-104651404;3,00;24.8808;31.101;;;;
MX-2013-TC2114582-41446;TEC-PH-5841;24/01/2023;TC-2114582;2,00;203.5968;254.496;;;;
ES-2012-TT2146045-41014;TEC-AC-5226;13/01/2022;TT-2146045;7,00;118.2816;147.852;;;;
IN-2012-TM2149059-41230;FUR-CH-5412;28/10/2024;TM-2149059;3,00;38.8872;48.609;;;;
IN-2014-AF10870118-41776;TEC-CO-4790;03/10/2021;AF-10870118;5,00;114.76816;143.4602;;;;
CA-2013-AH10465140-41290;OFF-SU-2974;24/04/2020;AH-104651408;4,00;11.12;13.9;;;;
IN-2014-AG1030027-41759;TEC-CO-3609;08/12/2023;AG-1030027;9,00;151.38;189.225;;;;
CA-2013-AH10465140-41276;OFF-AR-5294;02/11/2020;AH-104651402;6,00;2.352;2.94;;;;
MX-2013-MF1825031-41535;TEC-CO-3608;20/05/2021;MF-1825031;1,00;161.8344;202.293;;;;
IN-2015-RB1943558-42090;FUR-BO-5968;21/11/2021;RB-1943558;10,00;124.4736;155.592;;;;
ES-2014-JB1540064-41789;TEC-CO-3611;16/12/2024;JB-1540064;5,00;151.524;189.405;;;;
SA-2012-MG7695110-40974;TEC-AC-5122;22/07/2022;MG-7695110;5,00;32.3808;40.476;;;;
CA-2015-AH10465140-42097;OFF-LA-3219;05/02/2022;AH-104651408;7,00;3.984;4.98;;;;
IN-2013-SN207107-41515;FUR-CH-4655;26/04/2022;SN-207107;6,00;243.808;304.76;;;;
ES-2015-TG2131045-42158;OFF-ST-4057;24/08/2020;TG-2131045;8,00;56.4828;70.6035;;;;
ES-2015-DL133158-42320;TEC-CO-3587;26/05/2024;DL-133158;5,00;84.3936;105.492;;;;
MX-2015-TC2153582-42349;FUR-CH-4561;23/10/2024;TC-2153582;5,00;97.392;121.74;;;;
ES-2015-HA1490564-42264;TEC-AC-4166;17/04/2020;HA-1490564;2,00;36.672;45.84;;;;
MX-2014-MZ1733537-41898;FUR-TA-5060;12/09/2021;MZ-1733537;7,00;445.9416;557.427;;;;
ID-2015-MF18250102-42039;TEC-PH-5355;13/07/2022;MF-18250102;4,00;305.928;382.41;;;;
MX-2015-AJ1094582-42290;OFF-AP-4962;31/12/2021;AJ-1094582;9,00;225.5744;281.968;;;;
IN-2012-KH166907-41135;FUR-CH-5807;06/02/2020;KH-166907;3,00;100.764;125.955;;;;
CA-2013-AA48023-41432;OFF-AP-4506;27/12/2024;AA-48023;10,00;173.5488;216.936;;;;
IN-2013-MV1819027-41450;TEC-AC-3405;19/03/2023;MV-1819027;9,00;110.4896;138.112;;;;
MX-2014-MM1726051-41643;FUR-CH-4531;25/02/2022;MM-1726051;2,00;113.6664;142.083;;;;
CA-2014-AA10480140-41878;FUR-TA-4617;03/07/2024;AA-104801402;10,00;53.7408;67.176;;;;
IN-2013-SC2080058-41310;FUR-BO-5787;18/10/2021;SC-2080058;10,00;166.8864;208.608;;;;
IN-2014-RA1928558-41863;TEC-CO-4791;24/07/2022;RA-1928558;3,00;143.364;179.205;;;;
IN-2015-RB1946558-42326;TEC-AC-5201;04/09/2020;RB-1946558;4,00;29.136;36.42;;;;
ID-2012-CM1219097-41065;TEC-CO-3604;08/08/2021;CM-1219097;1,00;34.6392;43.299;;;;
IT-2015-DR1294048-42330;OFF-AP-3577;30/06/2021;DR-1294048;6,00;165.5904;206.988;;;;
ES-2014-SC20095139-41765;FUR-TA-4706;18/09/2020;SC-20095139;10,00;142.5792;178.224;;;;
IN-2015-PS1904558-42272;OFF-ST-6047;10/12/2022;PS-1904558;6,00;47.736;59.67;;;;
CA-2014-AA10480140-41878;TEC-AC-5279;30/03/2021;AA-104801402;9,00;102.3936;127.992;;;;
CA-2014-AA10480140-41838;OFF-ST-6287;03/03/2023;AA-104801402;7,00;169.7088;212.136;;;;
CA-2014-AA10480140-41878;TEC-PH-3827;22/03/2024;AA-104801402;10,00;44.7936;55.992;;;;
IR-2012-TS1143060-40963;TEC-PH-3807;03/01/2021;TS-1143060;7,00;157.0176;196.272;;;;
IN-2015-LM1706527-42265;TEC-CO-4775;26/02/2020;LM-1706527;10,00;71.5536;89.442;;;;
ID-2014-KH163607-41950;FUR-BO-5943;04/11/2022;KH-163607;9,00;66.672;83.34;;;;
IN-2012-DP1300078-41223;TEC-CO-4772;25/10/2022;DP-1300078;6,00;92.023584;115.02948;;;;
ES-2015-MC18100120-42246;FUR-BO-3905;17/03/2021;MC-18100120;6,00;38.9088;48.636;;;;
CA-2014-AA10480140-41838;OFF-ST-3744;27/01/2022;AA-104801402;1,00;51.8272;64.784;;;;
IT-2014-EH13945139-41840;TEC-CO-5993;19/09/2020;EH-13945139;9,00;54.231424;67.78928;;;;
ES-2014-JB1540064-41789;OFF-AP-3875;09/06/2023;JB-1540064;8,00;128.7432;160.929;;;;
ES-2015-EH1418548-42146;OFF-ST-5693;27/10/2022;EH-1418548;2,00;34.0992;42.624;;;;
CA-2014-AA10480140-41838;OFF-PA-6552;28/03/2024;AA-104801402;8,00;4.1472;5.184;;;;
IN-2012-DJ13420144-40988;OFF-AP-4956;28/12/2024;DJ-13420144;2,00;148.68;185.85;;;;
ZA-2013-DJ3510146-41524;TEC-PH-5354;09/05/2022;DJ-3510146;5,00;381.69;477.1125;;;;
MX-2013-DS1318093-41419;OFF-AP-3575;05/05/2023;DS-1318093;2,00;166.1856;207.732;;;;
MX-2012-PW1903082-41174;FUR-BO-3889;23/10/2023;PW-1903082;9,00;98.4528;123.066;;;;
ES-2015-HM14860139-42181;TEC-AC-5223;10/12/2020;HM-14860139;9,00;78.7872;98.484;;;;
EG-2015-RD966038-42283;TEC-CO-6009;05/08/2023;RD-966038;4,00;114.3552;142.944;;;;
US-2012-SC200505-41163;FUR-BO-3641;10/05/2020;SC-200505;9,00;263.2824;329.103;;;;
IN-2013-ES1402027-41445;FUR-CH-4547;17/10/2022;ES-1402027;3,00;59.736;74.67;;;;
MX-2015-LB1673536-42312;TEC-PH-3806;08/08/2021;LB-1673536;6,00;208.8576;261.072;;;;
MX-2013-TB2135518-41606;FUR-TA-4710;27/12/2021;TB-2135518;8,00;227.6352;284.544;;;;
IN-2013-EH1376527-41612;FUR-BO-4862;20/10/2023;EH-1376527;7,00;77.8112;97.264;;;;
ES-2015-MZ17515124-42326;TEC-CO-4568;03/11/2023;MZ-17515124;10,00;83.519072;104.39884;;;;
IN-2014-JH1591092-41959;FUR-CH-5378;04/05/2024;JH-1591092;4,00;110.5056;138.132;;;;
ES-2014-PK1907544-41703;FUR-BO-3891;13/04/2022;PK-1907544;9,00;131.8752;164.844;;;;
CA-2012-AA10480140-41032;FUR-FU-3924;01/08/2021;AA-104801406;1,00;8.7872;10.984;;;;
CA-2014-AA10480140-41838;OFF-PA-6213;01/12/2021;AA-104801402;1,00;5.848;7.31;;;;
IN-2014-YS218807-41957;TEC-CO-3707;21/07/2022;YS-218807;10,00;91.224;114.03;;;;
HU-2012-ER385557-40918;FUR-BO-4863;19/09/2023;ER-385557;2,00;116.2848;145.356;;;;
MX-2015-MH1802539-42349;TEC-PH-3129;16/08/2020;MH-1802539;5,00;40.0752;50.094;;;;
IN-2014-MG1820558-41853;TEC-AC-3403;29/06/2020;MG-1820558;10,00;102.624;128.28;;;;
ES-2015-MS17710139-42290;TEC-PH-5355;12/05/2022;MS-17710139;8,00;305.928;382.41;;;;
TO-2014-LC6960131-41811;OFF-AP-4957;03/10/2023;LC-6960131;4,00;165.504;206.88;;;;
CA-2014-AA10480140-41878;OFF-PA-6506;20/08/2022;AA-104801402;6,00;3.6992;4.624;;;;
CA-2014-AA10480140-41838;OFF-PA-5677;26/12/2022;AA-104801402;8,00;4.8896;6.112;;;;
MX-2012-SO2033582-41076;FUR-TA-4689;30/11/2022;SO-2033582;1,00;221.056;276.32;;;;
MX-2013-NS1864051-41492;TEC-MA-5021;03/01/2023;NS-1864051;8,00;83.13;103.9125;;;;
IN-2015-KD1649578-42159;TEC-PH-5335;12/02/2023;KD-1649578;7,00;36.1792;45.224;;;;
CA-2015-AA10480140-42110;OFF-PA-6523;29/12/2020;AA-104801408;10,00;5.184;6.48;;;;
ES-2013-BF1102064-41633;FUR-BO-4864;29/04/2022;BF-1102064;4,00;29.2896;36.612;;;;
ES-2015-GZ1454545-42229;OFF-AP-4966;23/08/2020;GZ-1454545;8,00;182.688;228.36;;;;
ES-2013-RD19585139-41348;TEC-MA-5571;06/11/2022;RD-19585139;10,00;142.192;177.74;;;;
CG-2014-JK562533-41949;TEC-CO-6012;21/05/2023;JK-562533;4,00;264.80448;331.0056;;;;
ID-2014-MG176807-41786;OFF-AP-4962;22/06/2022;MG-176807;5,00;225.5744;281.968;;;;
IT-2013-DB1297045-41562;FUR-TA-5055;01/12/2020;DB-1297045;10,00;68.5344;85.668;;;;
IN-2012-NH1861092-41187;FUR-BO-4848;08/05/2020;NH-1861092;10,00;305.94024;382.4253;;;;
ES-2012-JJ1576045-41185;TEC-CO-3707;03/11/2023;JJ-1576045;1,00;91.224;114.03;;;;
ES-2015-NC1841514-42180;TEC-PH-5337;18/08/2023;NC-1841514;9,00;53.3856;66.732;;;;
CA-2014-AA10480140-41878;OFF-AR-5314;29/03/2022;AA-104801402;9,00;2.304;2.88;;;;
ES-2013-BD1177048-41394;FUR-CH-5380;17/01/2021;BD-1177048;10,00;196.352;245.44;;;;
MX-2013-PC1874531-41580;FUR-TA-3413;29/12/2023;PC-1874531;10,00;135.83688;169.7961;;;;
EN-2012-AB60042-40932;OFF-AP-3578;18/03/2022;AB-60042;6,00;299.184;373.98;;;;
MX-2012-RA1991518-41226;OFF-AP-4502;19/08/2022;RA-1991518;5,00;160.0416;200.052;;;;
IN-2014-EM139607-41895;TEC-CO-6006;18/06/2024;EM-139607;5,00;50.918784;63.64848;;;;
IN-2012-MT1781527-41121;TEC-MA-5003;16/05/2024;MT-1781527;5,00;36.7616;45.952;;;;
BU-2015-CA226519-42162;TEC-MA-6142;19/12/2021;CA-226519;1,00;200.37528;250.4691;;;;
CA-2013-AG10495140-41589;OFF-ST-3018;14/06/2020;AG-104951402;4,00;38.2464;47.808;;;;
CA-2013-AG10495140-41433;OFF-ST-4291;19/08/2020;AG-104951408;1,00;103.392;129.24;;;;
IN-2014-KB162407-41902;OFF-ST-4267;04/05/2024;KB-162407;8,00;49.8744;62.343;;;;
IN-2013-GB145307-41338;FUR-BO-5760;21/04/2022;GB-145307;8,00;105.0264;131.283;;;;
ES-2015-GZ1447048-42060;FUR-CH-5774;20/09/2023;GZ-1447048;8,00;275.4;344.25;;;;
MX-2014-BF1117082-41710;TEC-MA-5517;12/11/2022;BF-1117082;3,00;73.746;92.1825;;;;
MX-2014-RA1994518-41998;OFF-ST-6047;10/02/2023;RA-1994518;10,00;47.736;59.67;;;;
ES-2013-PB19210139-41327;TEC-AC-5897;22/11/2020;PB-19210139;5,00;61.5744;76.968;;;;
CA-2013-AG10495140-41571;FUR-TA-4944;06/09/2021;AG-104951402;8,00;45.3696;56.712;;;;
IN-2012-CH1207027-41010;FUR-BO-4860;20/12/2021;CH-1207027;9,00;269.9604;337.4505;;;;
IT-2015-CM1244545-42235;TEC-PH-5839;19/12/2021;CM-1244545;1,00;204.48;255.6;;;;
ES-2014-KW1643545-41759;TEC-PH-3806;21/06/2023;KW-1643545;1,00;208.8576;261.072;;;;
CA-2013-AG10495140-41589;OFF-AP-4610;03/04/2024;AG-104951402;5,00;44.0384;55.048;;;;
IN-2014-AR1040558-41788;OFF-ST-4057;02/04/2024;AR-1040558;5,00;56.4828;70.6035;;;;
ES-2015-CC1237048-42095;TEC-MA-5512;18/10/2020;CC-1237048;5,00;64.0584;80.073;;;;
CA-2013-AG10495140-41277;FUR-FU-3924;21/06/2022;AG-104951408;5,00;8.7872;10.984;;;;
IN-2014-GM1450027-41755;TEC-AC-3403;13/08/2024;GM-1450027;3,00;102.624;128.28;;;;
EG-2013-KL655538-41606;TEC-CO-4582;21/08/2024;KL-655538;4,00;35.6832;44.604;;;;
IN-2014-AM1036058-41664;TEC-CO-4568;16/12/2023;AM-1036058;2,00;83.519072;104.39884;;;;
ES-2015-TS2150545-42042;TEC-CO-3598;29/07/2020;TS-2150545;4,00;101.593024;126.99128;;;;
TZ-2012-CS2175129-40926;OFF-ST-4266;28/01/2021;CS-2175129;9,00;91.2252;114.0315;;;;
ES-2012-DJ88887148-41231;FUR-TA-3336;08/09/2020;DJ-88887148;2,00;157.9188;197.3985;;;;
ID-2013-NM18445130-41504;TEC-MA-4199;02/03/2020;NM-18445130;5,00;123.288;154.11;;;;
MX-2013-BD1156018-41572;FUR-BO-3904;31/07/2024;BD-1156018;5,00;77.312;96.64;;;;
ES-2014-RD1966064-41643;OFF-AP-3577;05/09/2024;RD-1966064;8,00;165.5904;206.988;;;;
MX-2014-EM1396082-41979;FUR-BO-4844;11/03/2020;EM-1396082;2,00;102.168;127.71;;;;
MX-2013-ED1388539-41545;FUR-TA-5059;22/03/2022;ED-1388539;9,00;136.824;171.03;;;;
MX-2013-GH1448582-41415;FUR-BO-3901;30/06/2023;GH-1448582;7,00;144.744;180.93;;;;
IN-2015-JJ1544558-42020;FUR-CH-5774;21/01/2024;JJ-1544558;10,00;275.4;344.25;;;;
IN-2015-RA1988527-42034;TEC-PH-3147;11/11/2024;RA-1988527;9,00;178.164;222.705;;;;
ID-2012-SB201707-41271;TEC-PH-5267;27/09/2023;SB-201707;6,00;437.0904;546.363;;;;
IN-2015-BE1145559-42305;OFF-AP-3577;09/09/2020;BE-1145559;10,00;165.5904;206.988;;;;
IN-2014-LP1709527-41793;TEC-CO-3589;23/03/2023;LP-1709527;8,00;83.8176;104.772;;;;
MX-2013-VM2168582-41512;TEC-AC-5226;29/06/2021;VM-2168582;10,00;118.2816;147.852;;;;
CA-2013-AG10495140-41573;TEC-PH-5563;11/07/2021;AG-104951404;8,00;52.792;65.99;;;;
IN-2012-MG1820527-41195;FUR-CH-5448;16/08/2022;MG-1820527;10,00;82.29144;102.8643;;;;
CA-2013-AG10495140-41433;OFF-PA-6507;09/05/2023;AG-104951408;4,00;24.784;30.98;;;;
CA-2013-AG10495140-41433;FUR-FU-3031;11/03/2023;AG-104951408;8,00;24.744;30.93;;;;
ES-2014-MV18190120-41677;TEC-CO-3597;20/12/2023;MV-18190120;6,00;235.65456;294.5682;;;;
CA-2013-AG10495140-41573;TEC-PH-5608;27/06/2024;AG-104951404;2,00;34.36;42.95;;;;
ES-2015-SP20650120-42349;FUR-BO-5969;31/03/2024;SP-20650120;5,00;124.0416;155.052;;;;
ID-2015-EM138107-42097;TEC-CO-3607;17/11/2024;EM-138107;1,00;45.572384;56.96548;;;;
IN-2013-MD178607-41502;FUR-BO-5959;28/11/2021;MD-178607;6,00;93.1392;116.424;;;;
ES-2015-JH1582048-42259;FUR-BO-5951;30/10/2020;JH-1582048;1,00;226.7148;283.3935;;;;
CA-2015-AG10495140-42291;OFF-ST-4098;07/07/2021;AG-104951406;9,00;9.952;12.44;;;;
ID-2012-ON187157-41068;FUR-CH-5794;26/06/2020;ON-187157;8,00;63.5904;79.488;;;;
IN-2012-DM1295558-41142;TEC-PH-5267;18/10/2020;DM-1295558;8,00;437.0904;546.363;;;;
CA-2015-AG49523-42073;OFF-AP-4494;22/07/2021;AG-49523;6,00;30.7152;38.394;;;;
US-2014-RH1949536-41760;FUR-CH-5795;22/07/2021;RH-1949536;3,00;86.3424;107.928;;;;
US-2012-DV1304582-41208;FUR-TA-3772;31/10/2022;DV-1304582;8,00;168.156;210.195;;;;
MR-2015-RD981081-42316;TEC-CO-4568;21/09/2021;RD-981081;10,00;83.519072;104.39884;;;;
MX-2012-ST2053093-41234;TEC-CO-3610;17/12/2024;ST-2053093;3,00;120.6432;150.804;;;;
US-2015-DK1283582-42223;FUR-BO-3628;22/04/2024;DK-1283582;2,00;39.504;49.38;;;;
MX-2015-EB1375018-42279;TEC-PH-5356;09/05/2021;EB-1375018;7,00;204.4512;255.564;;;;
MX-2014-BM1165031-41934;TEC-AC-5137;28/05/2021;BM-1165031;1,00;198.024;247.53;;;;
CA-2013-AG10495140-41433;OFF-PA-6519;21/09/2022;AG-104951408;2,00;4.224;5.28;;;;
SG-2015-AJ945111-42265;TEC-CO-5990;08/11/2024;AJ-945111;5,00;57.8016;72.252;;;;
IN-2015-OT1873059-42297;TEC-CO-4592;23/07/2021;OT-1873059;5,00;302.712;378.39;;;;
MX-2015-BV1124528-42245;FUR-TA-3765;13/02/2023;BV-1124528;10,00;371.3024;464.128;;;;
US-2015-KL165555-42284;OFF-AP-4503;09/10/2023;KL-165555;9,00;160.2816;200.352;;;;
IT-2014-EH14005120-41992;OFF-ST-6246;24/03/2022;EH-14005120;2,00;42.624;53.28;;;;
